Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20177089,Sem_2,48.0,78.0,80.0,45.0,75.0,68.0,19.0,59.0,413,IDEPT2601,ME 
SID20134260,Sem_1,51.0,48.0,54.0,55.0,79.0,72.0,54.0,59.0,413,IDEPT2601,ME 
SID20133385,Sem_1,53.0,65.0,42.0,80.0,40.0,48.0,85.0,59.0,413,IDEPT3868,ME 
SID20144302,Sem_2,40.0,63.0,58.0,43.0,70.0,92.0,47.0,59.0,413,IDEPT8473,ME 
SID20137928,Sem_1,52.0,54.0,90.0,79.0,42.0,47.0,49.0,59.0,413,IDEPT2601,ME 
SID20177565,Sem_2,42.0,61.0,73.0,50.0,86.0,49.0,51.0,58.85714286,412,IDEPT2601,ME 
SID20177565,Sem_2,42.0,61.0,73.0,50.0,86.0,49.0,51.0,58.85714286,412,IDEPT2601,ME 
SID20135226,Sem_1,40.0,92.0,57.0,40.0,54.0,44.0,83.0,58.57142857,410,IDEPT8473,ME 
SID20183735,Sem_1,68.0,40.0,65.0,66.0,53.0,63.0,55.0,58.57142857,410,IDEPT3868,ME 
SID20187288,Sem_2,98.0,45.0,52.0,41.0,74.0,50.0,49.0,58.42857143,409,IDEPT2601,ME 
SID20152930,Sem_1,59.0,63.0,49.0,59.0,80.0,56.0,43.0,58.42857143,409,IDEPT3868,ME 
SID20144608,Sem_2,48.0,64.0,45.0,88.0,75.0,46.0,43.0,58.42857143,409,IDEPT2601,ME 
SID20169310,Sem_2,43.0,64.0,45.0,61.0,87.0,44.0,65.0,58.42857143,409,IDEPT8473,ME 
SID20141830,Sem_2,73.0,52.0,44.0,40.0,62.0,60.0,77.0,58.28571429,408,IDEPT2601,ME 
SID20165866,Sem_2,70.0,53.0,49.0,54.0,41.0,95.0,45.0,58.14285714,407,IDEPT8473,ME 
SID20188678,Sem_2,44.0,40.0,60.0,27.0,95.0,41.0,100.0,58.14285714,407,IDEPT8473,ME 
SID20182955,Sem_1,41.0,82.0,56.0,86.0,45.0,40.0,56.0,58.0,406,IDEPT8473,ME 
SID20153869,Sem_2,65.0,41.0,21.0,81.0,96.0,44.0,,58.0,348,IDEPT8473,ME 
SID20138867,Sem_1,44.0,56.0,60.0,46.0,78.0,76.0,46.0,58.0,406,IDEPT8598,ME 
SID20185714,Sem_1,56.0,56.0,42.0,,61.0,91.0,42.0,58.0,348,IDEPT2601,ME 
SID20173543,Sem_2,59.0,84.0,43.0,41.0,55.0,79.0,44.0,57.85714286,405,IDEPT8598,ME 
SID20173543,Sem_2,59.0,84.0,43.0,41.0,55.0,79.0,44.0,57.85714286,405,IDEPT8598,ME 
SID20137865,Sem_2,53.0,46.0,40.0,46.0,90.0,74.0,56.0,57.85714286,405,IDEPT8473,ME 
SID20188046,Sem_1,79.0,42.0,66.0,65.0,47.0,59.0,47.0,57.85714286,405,IDEPT8473,ME 
SID20171878,Sem_1,59.0,56.0,46.0,77.0,42.0,62.0,62.0,57.71428571,404,IDEPT8473,ME 
SID20189542,Sem_1,21.0,52.0,82.0,52.0,67.0,86.0,44.0,57.71428571,404,IDEPT2601,ME 
SID20171679,Sem_1,49.0,56.0,51.0,64.0,74.0,63.0,46.0,57.57142857,403,IDEPT8473,ME 
SID20145903,Sem_2,57.0,81.0,62.0,47.0,40.0,47.0,67.0,57.28571429,401,IDEPT8598,ME 
SID20171918,Sem_2,44.0,79.0,71.0,45.0,47.0,48.0,67.0,57.28571429,401,IDEPT8598,ME 
SID20133308,Sem_2,60.0,52.0,48.0,53.0,48.0,49.0,91.0,57.28571429,401,IDEPT8473,ME 
SID20133911,Sem_1,48.0,52.0,72.0,,60.0,56.0,55.0,57.16666667,343,IDEPT2601,ME 
SID20157335,Sem_1,69.0,46.0,66.0,51.0,62.0,49.0,57.0,57.14285714,400,IDEPT2601,ME 
SID20154878,Sem_2,62.0,57.0,41.0,48.0,84.0,50.0,57.0,57.0,399,IDEPT8473,ME 
SID20131936,Sem_2,76.0,45.0,73.0,57.0,51.0,56.0,41.0,57.0,399,IDEPT8598,ME 
SID20184446,Sem_2,54.0,46.0,52.0,58.0,56.0,85.0,46.0,56.71428571,397,IDEPT8473,ME 
SID20135890,Sem_1,,58.0,48.0,56.0,85.0,51.0,41.0,56.5,339,IDEPT8473,ME 
SID20157191,Sem_1,61.0,46.0,63.0,41.0,49.0,55.0,79.0,56.28571429,394,IDEPT3868,ME 
SID20139419,Sem_2,51.0,47.0,46.0,70.0,81.0,55.0,44.0,56.28571429,394,IDEPT8598,ME 
SID20132013,Sem_2,46.0,43.0,51.0,59.0,57.0,71.0,67.0,56.28571429,394,IDEPT8598,ME 
SID20189542,Sem_2,41.0,57.0,58.0,72.0,45.0,53.0,68.0,56.28571429,394,IDEPT2601,ME 
SID20151983,Sem_2,44.0,60.0,85.0,42.0,54.0,42.0,66.0,56.14285714,393,IDEPT8598,ME 
SID20131526,Sem_2,29.0,50.0,54.0,59.0,87.0,91.0,23.0,56.14285714,393,IDEPT3868,ME 
SID20137868,Sem_1,71.0,52.0,67.0,46.0,,49.0,51.0,56.0,336,IDEPT3868,ME 
SID20179830,Sem_1,44.0,46.0,75.0,79.0,19.0,44.0,85.0,56.0,392,IDEPT2601,ME 
SID20188472,Sem_1,41.0,57.0,40.0,44.0,69.0,,85.0,56.0,336,IDEPT8598,ME 
SID20153364,Sem_2,80.0,50.0,43.0,89.0,43.0,44.0,41.0,55.71428571,390,IDEPT2601,ME 
SID20152382,Sem_1,57.0,46.0,62.0,26.0,51.0,,92.0,55.66666667,334,IDEPT2601,ME 
SID20176480,Sem_2,60.0,44.0,83.0,42.0,59.0,44.0,56.0,55.42857143,388,IDEPT8473,ME 
SID20185475,Sem_1,55.0,24.0,56.0,86.0,41.0,86.0,40.0,55.42857143,388,IDEPT8598,ME 
SID20172862,Sem_1,79.0,41.0,41.0,40.0,94.0,49.0,43.0,55.28571429,387,IDEPT2601,ME 
SID20181240,Sem_2,40.0,50.0,62.0,57.0,49.0,81.0,48.0,55.28571429,387,IDEPT3868,ME 
SID20139587,Sem_1,77.0,51.0,58.0,65.0,48.0,40.0,45.0,54.85714286,384,IDEPT2601,ME 
SID20165036,Sem_2,43.0,74.0,49.0,42.0,58.0,62.0,56.0,54.85714286,384,IDEPT2601,ME 
SID20138692,Sem_1,44.0,57.0,51.0,21.0,60.0,76.0,74.0,54.71428571,383,IDEPT8473,ME 
SID20183111,Sem_2,51.0,59.0,49.0,41.0,53.0,81.0,49.0,54.71428571,383,IDEPT8598,ME 
SID20184319,Sem_1,57.0,50.0,83.0,44.0,41.0,61.0,46.0,54.57142857,382,IDEPT8598,ME 
SID20146032,Sem_2,25.0,100.0,45.0,49.0,64.0,59.0,40.0,54.57142857,382,IDEPT8473,ME 
SID20131189,Sem_2,96.0,57.0,49.0,41.0,51.0,47.0,40.0,54.42857143,381,IDEPT8473,ME 
SID20135919,Sem_2,65.0,52.0,63.0,97.0,22.0,24.0,57.0,54.28571429,380,IDEPT8473,ME 
SID20135919,Sem_2,65.0,52.0,63.0,97.0,22.0,24.0,57.0,54.28571429,380,IDEPT8473,ME 
SID20163480,Sem_1,61.0,48.0,86.0,44.0,42.0,53.0,46.0,54.28571429,380,IDEPT8598,ME 
SID20155216,Sem_2,44.0,83.0,40.0,49.0,59.0,49.0,,54.0,324,IDEPT2601,ME 
SID20159821,Sem_1,54.0,49.0,,60.0,46.0,44.0,70.0,53.83333333,323,IDEPT8473,ME 
SID20134757,Sem_1,52.0,75.0,59.0,28.0,47.0,61.0,52.0,53.42857143,374,IDEPT2601,ME 
SID20134240,Sem_1,47.0,47.0,46.0,58.0,84.0,40.0,50.0,53.14285714,372,IDEPT8598,ME 
SID20132572,Sem_1,54.0,42.0,53.0,44.0,84.0,45.0,46.0,52.57142857,368,IDEPT3868,ME 
SID20164674,Sem_2,76.0,42.0,70.0,51.0,50.0,47.0,23.0,51.28571429,359,IDEPT8598,ME 
SID20155305,Sem_2,42.0,47.0,51.0,58.0,51.0,44.0,57.0,50.0,350,IDEPT8598,ME 
SID20141546,Sem_2,44.0,67.0,78.0,42.0,19.0,49.0,50.0,49.85714286,349,IDEPT8473,ME 
SID20177439,Sem_2,56.0,48.0,41.0,58.0,42.0,54.0,,49.83333333,299,IDEPT8473,ME 
SID20158673,Sem_1,41.0,52.0,50.0,53.0,46.0,51.0,55.0,49.71428571,348,IDEPT2601,ME 
